x coord,y coord,cond
-15.083909207456104,19.891037429152775,0
-11.380219887995846,26.52728252046345,0
15.79140243900946,-42.36867523965939,0
-10.640669453008169,19.49372552514525,0
0.6798560987853968,11.965341172454966,0
-16.698415074167258,11.037800442332774,0
21.98266543936244,-45.27518685393141,0
4.511020523493441,21.50993031196799,0
-10.02544794411216,26.19725831250322,0
14.058652047614183,-45.93945660199876,0
-23.065053177173557,19.44506197112445,0
-17.407219816818372,26.42767712468628,0
-6.815698081663643,19.576781284230755,0
-8.611847406310675,7.36761154129951,0
-19.08800781590478,24.424646022822618,0
1.2478432417498304,26.29665497464337,0
-14.670081621143355,-10.25816807207408,0
11.80406400208184,-50.97586266075611,0
-10.15154544639318,19.58912589774999,0
-23.53358055469885,16.491346195296973,0
17.228521142774984,-49.743167111933175,0
15.492232850028731,-35.90731833085182,0
26.01117817861906,-53.21533521632456,0
-7.981192217890245,-25.33977107002763,0
-10.636603159295888,17.16282542988739,0
18.18325637602242,-49.08425493266255,0
23.46473941816772,-54.21899223500233,0
-12.063821544393909,6.036484074740752,0
-8.440096907808012,-27.508749193549924,0
-6.708121828997756,-11.540772880827936,0
-10.543187578111564,-16.98000845486462,0
-19.921789662912744,11.420850429936078,0
-10.580482423768258,-15.692120105763642,0
0.7349014570701726,-18.145584244432808,0
-15.531227009723068,17.562975328182976,0
-17.10196501993788,20.568395229683727,0
-2.306339418405707,19.64148714918493,0
-14.901332220159569,-21.358609458552507,0
20.21933652985226,-55.05917352723121,0
26.070208861445217,-50.95160266621341,0
22.98712638698258,-48.90225469115866,0
-9.594678390377972,15.988788156575568,0
-1.988554739529114,-25.10275904731519,0
22.595601790818144,-50.253223117599006,0
19.99150663433394,-48.31007741053753,0
-13.074676344013682,15.933629731735795,0
0.530100929988155,-25.427860683484024,0
-1.5348167778512107,-28.55700772719435,0
-6.2856422068999,-21.932989251325147,0
25.4733358838308,-52.827514136434,0
16.605456686892012,-59.9451995105451,0
-9.316034285031566,-15.632398491858323,0
-10.774919824907592,-25.10833434003958,0
-7.107891333852286,27.13773718171424,0
-8.45767672499935,10.736127470304774,0
-14.342830835706607,24.51530094842668,0
-8.897249321501823,22.576896107590155,0
21.667277905256856,-39.71533495863211,0
22.261736257639665,-44.03782279814308,0
-15.181232904615008,28.91248914521455,0
-6.672629521163428,-14.609466388043984,0
-9.16577825988027,-22.46175039394286,0
22.157946040958947,-51.07151543107029,0
7.618916510502688,-51.39492064685958,0
14.10592346967217,-55.55128412994135,0
15.936257491455832,-44.68524438982477,0
18.44761963525163,-42.14039149088861,0
-5.5554902161767865,-19.32951884575171,0
-11.911812175216708,16.8020888084795,0
0.6049172231589539,-20.445195112148262,0
18.834876602532407,-53.1292767784092,0
-3.320524917550528,-19.14728216681699,0
-9.058187281240322,-14.290657724614476,0
-10.165004372023,16.94306152795616,0
-19.04923040944911,16.07195222183479,0
-1.3376706999541934,-24.22986870170029,0
-13.19274166408709,23.875662964438007,0
-4.825053571723037,19.05128848108749,0
-5.480255771055493,-22.099949809687637,0
14.29705270592302,-45.776078959926245,0
6.723209454117741,-48.666056864113074,0
39.67574118534629,-52.4591209537656,0
-3.899685774017724,-15.37573431809309,0
24.05349305483384,-45.81290043736482,0
-7.56533043286429,-28.531232303461696,0
5.587901611437092,-28.60784268792798,1
-1.1495246463509343,-18.010474494808285,0
-9.53741671767219,-17.45880784966468,0
-3.435376423436006,17.724651812682627,0
-3.2136767670474606,-15.38996170051364,0
21.97360067196049,-53.21277407386094,0
-21.752199901825417,23.222189052606517,0
0.2107380935253981,25.97315248527384,0
-4.641504358693516,-20.030194234697017,0
24.195066705561032,-44.26174325995485,0
-12.642024651245986,21.59415523656086,0
-13.041461572146687,21.666686809383453,0
25.900292611104938,-49.79870520173977,0
-0.6678904964914167,-15.059796461245767,0
-10.975351502953838,-14.279112643587672,0
24.728132068059367,-40.40331194471492,0
11.640039993877092,-54.45401510779945,0
14.460219408947712,-42.18442106926881,0
-9.019110226029971,-0.1544945852289601,0
-11.886500598322865,13.491458639994924,0
-12.383562169691665,22.9807255624796,0
21.01529541019356,-40.89175409160994,0
18.409926510501784,-49.97543603052845,0
22.42701507927105,-47.64738150084662,0
-20.067721128182644,25.47500803767804,0
19.038445711416973,-58.78366856532854,0
-13.013788340755946,-22.865006724356316,0
-8.42368144681586,-27.025606172952344,0
21.679272084349694,-51.85597563563312,0
1.310900850192633,8.92424730469579,0
-6.318825506618277,-19.49799354153473,0
-9.924247043580182,19.37808218998089,0
24.08053300378489,-45.67878949161017,0
-6.108309910635766,-28.73467022815683,0
13.88763967905514,-60.73375347546451,0
10.307878650114034,-27.796003154957603,1
-13.829764534212844,-21.615623762752257,0
14.58669359817898,-52.0074824126251,0
-7.289819299512768,13.8700369403206,0
7.4299282695484,-6.508647234134646,0
-15.978413155912076,21.478264607017557,0
-6.749332256232834,-23.41113808187508,0
-6.7600896648862365,27.49273952140384,0
30.612038683372127,-38.21032036152964,0
-18.16433664656537,13.343372915644744,0
-2.9425415895758915,-22.534574633162464,0
-3.9377531916740423,-22.425796244419576,0
-18.755984539364576,18.46613515021448,0
-9.23234109453188,-16.678513092318283,0
17.80256898234435,-56.2799593197355,0
-18.41329512275236,23.26242429074859,0
4.881143472235527,-20.70378040729244,0
18.00850381714739,-45.57105103590022,0
-12.976016786481257,-27.330827062808307,0
22.63409306681141,-48.44744894766855,0
-7.373158197710138,-17.590572201563045,0
-1.0640992185688791,17.330808049875916,0
11.944774241198177,-46.72750179103433,0
-1.2624605037535537,19.598698662669975,0
-11.031553188982503,-21.40781599314744,0
-4.927827544383105,21.76451803263268,0
-12.147974582838795,20.96519614170916,0
-6.637268534566669,-9.367862036203984,0
-6.631723059958164,22.13421226204416,0
-2.534155007094629,-20.13802585065464,0
17.42274638113938,-43.3111620865339,0
22.01316819422778,-43.789252751190325,0
-9.48153318376366,26.685229335727445,0
-14.930333714550724,28.3507311958746,0
-1.2452237725886377,8.165092781579446,0
28.824106566903403,-55.16345414839943,0
-7.641407721793458,-24.97494037475631,0
-7.441843247728723,14.477400911976062,0
-6.788755056361293,-15.704067276657014,0
-9.697838388325234,30.321218456041173,0
27.209833510343717,-48.237545866495815,0
-3.6958275816322095,19.736033932494184,0
2.5472879399961768,-21.88844130225433,0
-3.9881474278492712,18.27063104521199,0
9.259108887994635,-54.68863528758269,0
19.64039547189288,-51.82132293083142,0
21.21252117165643,-52.37771823960478,0
27.2786407015603,-48.51084695902821,0
-1.8911711801461,-23.36229792383034,0
15.497308881847797,-50.94967724091984,0
-8.291165266133167,5.962102306659437,0
2.406071956564646,-12.03691989099786,0
0.999809142608016,-29.336834866086008,1
-18.407908730036013,15.74734167327308,0
-10.422818440735355,27.61563289710126,0
17.855677447304068,-46.3452539088684,0
-6.619763943953527,-27.20105120418316,0
-10.478712141622909,9.012350302537069,0
17.106460839087333,-59.210977936884746,0
5.492882298335459,30.48870789128761,0
-16.564807376737658,19.590122223264583,0
18.648455439331723,-44.06091107214683,0
-5.138678738143838,-14.694463543285485,0
-11.913032770747556,16.911804656030743,0
22.54748012640697,-45.57213478041015,0
7.373618761545352,-45.54904175628747,0
-5.674699875152955,24.130475287111963,0
-12.918811266449696,22.23903666867449,0
0.8400565502857678,-17.255420129774627,0
-13.468584176278984,20.78961258513673,0
29.040896597394408,-51.44526384594227,0
-6.641156326636734,22.92340669870845,0
1.351257965295991,-21.956662098546737,0
1.7952448447084617,22.08061153238682,0
-20.315981211335156,26.353192439199777,0
-2.9572630540481644,27.73092050358867,0
-23.841610631935243,19.40588971184693,0
-4.814156617497512,-20.05815726428429,0
26.749489612151454,-56.871695135455326,0
-16.162115700107503,17.140482836617522,0
16.194857834054925,-44.40684057227794,0
-6.02040604862777,-16.88736904160064,0
23.80685307806133,-57.71624640149239,0
-10.32235068109669,-20.397194399666315,0
8.662321065614147,-49.95641495474382,0
27.58005311200416,-48.74589847930015,0
-20.970405343203225,19.72998286036716,0
19.48150137961464,-55.14841857157422,0
4.902212229429296,31.029283589635103,0
-2.6160029843607013,14.226710472367216,0
-11.670364605297229,29.72630160885646,0
-8.033726305976225,-24.448486274936656,0
0.228525962028911,-26.69443435716532,0
-13.021047969783924,30.422842923717152,0
-10.45441125845224,-26.19379795877285,0
2.4543695521533966,-27.2961780962252,0
-9.579924535692047,-16.414559912136088,0
-1.1376018001475026,-17.9317227714318,0
15.152141397224716,-46.80102795690614,0
6.249994666505195,-17.543156504426904,0
27.135574095713665,-44.01317065605187,0
-8.346409459388969,-18.172768828574863,0
-6.494090884844482,-14.215614240794414,0
-11.015566443165966,-14.73768569621633,0
-5.453597746037478,-26.04158095289304,0
-4.448558302091641,-15.757309337642289,0
-14.004562404062362,18.91091370905919,0
26.329891025611097,-45.52581241581442,0
-12.196688757720118,-28.101630012001955,0
-9.45960008262754,12.72053695349993,0
25.244100267261796,-37.68194975865568,0
-13.717497230064588,-11.582486700958846,0
-7.583347991678889,21.54930457730049,0
-12.378365312347928,18.30871178753356,0
13.89417223769077,-47.71384282378331,0
-16.05051695647689,18.10854709603872,0
-9.82781547486989,25.411640770991628,0
-4.018519022862086,-16.416635990406323,0
15.680947782147744,-53.5124891418112,0
23.78367739555585,-50.426813167292586,0
8.58711778001455,-45.71488716043459,0
-10.840858701956297,15.248254766897638,0
22.582971701450653,-48.677234334518566,0
-12.151176333359588,18.23998288801372,0
18.43632496055185,-43.41118528405859,0
-8.073880190827767,-14.447718578472715,0
2.4725409845452084,18.87977209008745,0
-0.1543014032067624,-16.68558943033652,0
-12.392847335613778,-21.837973440176462,0
-8.606676920295548,-18.21215323376388,0
-14.728161413740407,15.255016747752595,0
13.465690843169098,-54.840683359011386,0
-15.695601951333831,16.26146882052338,0
14.560634257731252,-48.45123895620473,0
2.973420527549869,-54.64294688232245,0
-3.514605503148702,20.037231010277477,0
-0.4883153581852886,-26.986335819650375,0
17.5953722653297,-41.85135192034954,0
-7.378374624738942,-12.48855727163978,0
-3.953521180839696,-16.79436123975519,0
-13.701753131294684,-22.03651352250288,0
3.367555654722373,-18.399531682586623,0
-15.797705203020708,9.32079151214618,0
-18.347748535993453,17.83291555226992,0
-4.053179173600079,-20.82594577571469,0
-16.39106300774486,32.96756219501509,0
-17.88221817190413,10.616837028779548,0
-4.411058293818259,-7.200226046347094,0
-13.3030097498996,-18.253148388161343,0
-15.290358154641153,-27.259545278793738,0
-3.9480086670267305,11.311590446808982,0
-8.803672582129604,-26.7424781703503,0
-26.903901740445527,29.767514207635056,0
-15.860194714460148,-14.984756869912225,0
1.2562416503114695,-9.69114465790347,0
18.024261339024957,-43.55509052605795,0
-5.234257562642607,-19.438231899004787,0
27.409640479044587,-48.88853781633399,0
27.99719559272437,-47.23314205010426,0
28.150204738451635,-49.74630746395788,0
14.726349980977222,-47.083647256835526,0
-7.7647388799663855,-22.22499589981351,0
2.3032466690644835,27.47955337567632,0
17.79228904611904,-48.024837144292746,0
-7.21176765345156,15.691909351006297,0
-8.215977027891526,-28.758334887489116,0
-6.3663028133552695,-19.35550622624782,0
24.7672255063071,-50.77924492780026,0
12.89893285011518,-56.873177537333646,0
22.61403129513125,-38.24091061785148,0
1.960266285342824,-15.2133725679472,0
28.520314448893732,-51.92293326405346,0
18.25647184215814,-48.91347634242568,0
-12.872948535234764,23.36744977990829,0
-4.002347618195625,10.78178834513973,0
1.3027583460631824,-14.117297560468558,0
-12.24702707355706,21.735709630536675,0
-1.7768162184378156,19.37371430688925,0
-7.391459054922821,-20.41320836861613,0
-9.65508203686634,20.033542620230403,0
-9.581833256845924,-11.873975571795746,0
9.07886166667711,-47.99543281480238,0
-7.460988264185384,11.196200661009469,0
-13.240501356814145,14.858214508407444,0
5.659399583454796,-21.045734505634133,0
20.37706394026798,-48.43459129614786,0
-13.383925289044944,4.570720899976765,0
-5.788919726058182,22.39229650528834,0
-7.0232517639284,-22.29373189092514,0
20.5480608360349,-53.28607105554333,0
9.49272389142013,-46.01966401318466,0
-4.371150365976932,21.20689956058984,0
21.70711982715736,-46.51499746560452,0
9.2788197571094,-64.1488315658503,0
-5.996929584887575,-18.1139859201247,0
24.583663960396684,-49.9522804760277,0
-3.258010605862733,-20.606831676355057,0
27.179972399876757,-50.99776682920674,0
-5.609645940144873,26.32954085701944,0
-9.793397038450244,-16.7397025007729,0
16.50765273099797,-43.88222241892024,0
-0.9653308878086158,-16.637286263371912,0
-8.597287333739963,13.565193606812391,0
12.572487599456304,-43.76087818775447,0
-9.55936952552422,21.87849543278375,0
23.090874731003463,-39.33325207482018,0
25.967929404328217,-54.94235780628906,0
0.9541094752878044,7.492876315605992,0
-3.528154736890865,-8.742057034008946,0
-4.980378200135491,-18.62692692301816,0
19.50981717536341,-49.52696872417349,0
-12.624904140089017,21.050110819728804,0
-8.4005910276925,-13.20518973639452,0
-15.083542277591288,14.434425369542875,0
24.517732388675867,-48.2525083804,0
23.576834152376417,-53.6364417641273,0
-3.488065939019944,-20.433523881636106,0
-6.570398976076852,17.06872619651061,0
-7.942982742249803,26.81450036851004,0
1.9756331952958843,20.36724989927672,0
-7.888624208386121,-20.918114131593,0
-9.06231250391616,16.485629813512418,0
-10.588728013558397,-20.539629197233843,0
-4.6890585347529,-20.816086836786454,0
-17.566202003047025,20.5283429727326,0
-8.172481233817214,-24.1143341043222,0
-2.990777228142621,-17.493457921445472,0
-24.58321129333757,24.48510848006667,0
-17.756831584378055,17.449463647135584,0
21.49869429236478,-49.05964076927444,0
23.04128340600395,-53.02505862991669,0
-6.02560221828166,-23.20475800876193,0
-1.9925212516564983,33.38921296179707,0
-8.45097544338591,-14.655689478333692,0
-11.978862113867674,22.05285905018,0
-4.941235435091572,-24.738044985027557,0
-6.2196062001808246,26.56176318218943,0
-7.410839728917736,11.6671336547752,0
